	bins [ps]	counts [#]
815	1630000.0	415.0
816	1632000.0	402.0
817	1634000.0	364.0
818	1636000.0	420.0
819	1638000.0	398.0
820	1640000.0	410.0
821	1642000.0	432.0
822	1644000.0	429.0
823	1646000.0	394.0
824	1648000.0	413.0
825	1650000.0	390.0
826	1652000.0	386.0
827	1654000.0	395.0
828	1656000.0	372.0
829	1658000.0	388.0
830	1660000.0	385.0
831	1662000.0	402.0
832	1664000.0	395.0
833	1666000.0	407.0
834	1668000.0	393.0
835	1670000.0	381.0
836	1672000.0	399.0
837	1674000.0	382.0
838	1676000.0	390.0
839	1678000.0	410.0
840	1680000.0	388.0
841	1682000.0	394.0
842	1684000.0	389.0
843	1686000.0	383.0
844	1688000.0	375.0
845	1690000.0	383.0
846	1692000.0	386.0
847	1694000.0	391.0
848	1696000.0	394.0
849	1698000.0	390.0
850	1700000.0	395.0
851	1702000.0	395.0
852	1704000.0	386.0
853	1706000.0	372.0
854	1708000.0	351.0
855	1710000.0	379.0
856	1712000.0	406.0
857	1714000.0	377.0
858	1716000.0	356.0
859	1718000.0	367.0
860	1720000.0	355.0
861	1722000.0	398.0
862	1724000.0	373.0
863	1726000.0	337.0
864	1728000.0	383.0
865	1730000.0	381.0
866	1732000.0	368.0
867	1734000.0	395.0
868	1736000.0	362.0
869	1738000.0	352.0
870	1740000.0	387.0
871	1742000.0	355.0
872	1744000.0	380.0
873	1746000.0	397.0
874	1748000.0	402.0
875	1750000.0	381.0
876	1752000.0	353.0
877	1754000.0	391.0
878	1756000.0	374.0
879	1758000.0	395.0
880	1760000.0	356.0
881	1762000.0	366.0
882	1764000.0	360.0
883	1766000.0	374.0
884	1768000.0	321.0
885	1770000.0	357.0
886	1772000.0	388.0
887	1774000.0	375.0
888	1776000.0	395.0
889	1778000.0	365.0
890	1780000.0	350.0
891	1782000.0	388.0
892	1784000.0	356.0
893	1786000.0	357.0
894	1788000.0	336.0
895	1790000.0	372.0
896	1792000.0	350.0
897	1794000.0	372.0
898	1796000.0	394.0
899	1798000.0	366.0
900	1800000.0	371.0
901	1802000.0	351.0
902	1804000.0	363.0
903	1806000.0	370.0
904	1808000.0	339.0
905	1810000.0	363.0
906	1812000.0	358.0
907	1814000.0	361.0
908	1816000.0	348.0
909	1818000.0	366.0
910	1820000.0	366.0
911	1822000.0	363.0
912	1824000.0	351.0
913	1826000.0	341.0
914	1828000.0	357.0
915	1830000.0	333.0
916	1832000.0	333.0
917	1834000.0	345.0
918	1836000.0	367.0
919	1838000.0	345.0
920	1840000.0	348.0
921	1842000.0	370.0
922	1844000.0	379.0
923	1846000.0	375.0
924	1848000.0	374.0
925	1850000.0	335.0
926	1852000.0	339.0
927	1854000.0	349.0
928	1856000.0	337.0
929	1858000.0	347.0
930	1860000.0	331.0
931	1862000.0	338.0
932	1864000.0	340.0
933	1866000.0	317.0
934	1868000.0	318.0
935	1870000.0	303.0
936	1872000.0	352.0
937	1874000.0	347.0
938	1876000.0	333.0
939	1878000.0	312.0
940	1880000.0	349.0
941	1882000.0	325.0
942	1884000.0	346.0
943	1886000.0	344.0
944	1888000.0	336.0
945	1890000.0	290.0
946	1892000.0	350.0
947	1894000.0	337.0
948	1896000.0	313.0
949	1898000.0	349.0
950	1900000.0	299.0
951	1902000.0	350.0
952	1904000.0	311.0
953	1906000.0	357.0
954	1908000.0	336.0
955	1910000.0	319.0
956	1912000.0	326.0
957	1914000.0	321.0
958	1916000.0	350.0
959	1918000.0	323.0
960	1920000.0	330.0
961	1922000.0	314.0
962	1924000.0	300.0
963	1926000.0	326.0
964	1928000.0	308.0
965	1930000.0	335.0
966	1932000.0	340.0
967	1934000.0	318.0
968	1936000.0	325.0
969	1938000.0	345.0
970	1940000.0	317.0
971	1942000.0	334.0
972	1944000.0	332.0
973	1946000.0	327.0
974	1948000.0	323.0
975	1950000.0	327.0
976	1952000.0	312.0
977	1954000.0	335.0
978	1956000.0	325.0
979	1958000.0	316.0
980	1960000.0	334.0
981	1962000.0	326.0
982	1964000.0	301.0
983	1966000.0	328.0
984	1968000.0	312.0
985	1970000.0	301.0
986	1972000.0	293.0
987	1974000.0	318.0
988	1976000.0	314.0
989	1978000.0	322.0
990	1980000.0	316.0
991	1982000.0	290.0
992	1984000.0	311.0
993	1986000.0	322.0
994	1988000.0	296.0
995	1990000.0	343.0
996	1992000.0	325.0
997	1994000.0	348.0
998	1996000.0	307.0
999	1998000.0	305.0
1000	2000000.0	293.0
1001	2002000.0	313.0
1002	2004000.0	337.0
1003	2006000.0	334.0
1004	2008000.0	295.0
1005	2010000.0	302.0
1006	2012000.0	289.0
1007	2014000.0	318.0
